Time,Temperature,GRAWX,GRAWY,GRAWZ,GACCELX,GACCELY,GACCELZ
4057337,56.94444,2.305344,-7.587786,-2.381679,0.191543,-9.914742,-0.3184402
4057525,57.24638,2.564886,-7.633588,-2.137405,0.158023,-9.961432,-0.3639316
4057621,56.82367,2.335878,-7.740458,-1.908397,0.1867544,-10.00692,-0.3687202
4057837,57.06522,2.519084,-7.358778,-2.274809,0.1412629,-9.975798,-0.3399888
4057931,56.94444,2.183206,-7.603054,-2.122137,0.1676001,-9.943475,-0.3771002
4058134,57.00483,2.534351,-7.526718,-2.244275,0.1496429,-9.98298,-0.2741459
4058259,57.06522,2.59542,-7.587786,-2.259542,0.1807687,-9.968615,-0.3136516
4058462,57.06522,2.473282,-7.40458,-2.290076,0.1903458,-10.02249,-0.3124545
4058650,57.06522,2.381679,-7.664122,-2.290076,0.2118944,-9.962628,-0.3232287
4058744,56.94444,2.183206,-7.862596,-2.366412,0.1568258,-9.962628,-0.3316088
4058962,56.94444,2.473282,-8.061069,-2.091603,0.174783,-9.959037,-0.300483
4059058,56.94444,2.305344,-7.450382,-2.351145,0.1604172,-10.00453,-0.3328059
4059259,57.06522,2.259542,-7.832061,-2.198473,0.208303,-9.969811,-0.3232287
4059384,56.82367,2.274809,-8.061069,-2.274809,0.191543,-9.927912,-0.3148488
4059587,56.88406,2.351145,-7.61832,-2.366412,0.1843601,-9.98298,-0.3615374
4059774,57.12561,2.366412,-7.725191,-2.229008,0.2238659,-9.998543,-0.3663259
4059871,56.94444,2.305344,-7.984733,-2.122137,0.2202744,-9.94946,-0.3555516
4060087,57.00483,2.473282,-7.694656,-2.137405,0.208303,-9.955446,-0.3543545
4060183,57.06522,2.335878,-7.694656,-2.10687,0.1891487,-9.95784,-0.3387916
4060384,57.12561,2.366412,-8.045801,-2.396947,0.1879515,-9.954248,-0.292103
4060511,57.12561,2.320611,-7.526718,-2.21374,0.1963315,-9.939883,-0.3507631
4060712,56.94444,2.21374,-7.61832,-2.167939,0.2095001,-9.908757,-0.3124545
4060900,56.94444,2.274809,-7.343512,-2.10687,0.2490059,-9.978191,-0.3459745
4060994,57.00483,2.152672,-7.557252,-2.21374,0.1963315,-9.971008,-0.3579459
4061212,57.12561,2.122137,-7.740458,-2.152672,0.2106973,-9.953052,-0.3136516
4061399,56.88406,2.396947,-8.045801,-2.412214,0.1616144,-9.9746,-0.3423831
4061495,57.12561,2.152672,-7.61832,-2.335878,0.1951344,-9.96622,-0.3363973
4061697,57.12561,2.152672,-7.435114,-2.137405,0.158023,-9.954248,-0.3567488
4061821,56.94444,2.519084,-7.847328,-2.335878,0.1592201,-9.94108,-0.2968916
4062025,57.00483,2.244275,-7.480916,-2.198473,0.1640087,-9.956643,-0.3100602
4062213,57.06522,2.427481,-8.183207,-2.244275,0.2106973,-9.938685,-0.3399888
4062307,57.12561,2.473282,-7.694656,-2.21374,0.208303,-10.01171,-0.3316088
4062527,57.24638,2.21374,-7.61832,-2.198473,0.1364744,-9.962628,-0.2873144
4062713,57.12561,2.412214,-8.183207,-2.091603,0.2071058,-9.971008,-0.2933002
4062809,57.12561,2.473282,-8.122137,-2.412214,0.2011201,-10.03685,-0.2992859
4063011,57.12561,2.427481,-8.229008,-2.198473,0.1628115,-9.8908,-0.2956945
4063136,57.06522,2.473282,-8.030535,-2.381679,0.1771773,-9.963826,-0.2729487
4063324,57.00483,2.396947,-7.480916,-2.320611,0.2693573,-9.936292,-0.3340031
4063526,57.30676,2.335878,-7.877862,-2.305344,0.2286544,-9.929109,-0.3399888
4063713,57.06522,2.229008,-8.137404,-2.244275,0.1472487,-9.9327,-0.3220316
4063807,56.88406,1.984733,-8.305344,-2.244275,0.1711915,-9.96622,-0.3543545
4064025,57.12561,2.335878,-8.38168,-2.061069,0.1280944,-9.975798,-0.3196373
4064213,57.30676,2.290076,-8.442748,-2.366412,0.1592201,-9.963826,-0.3866774
4064310,56.94444,2.335878,-8,-2.10687,0.1951344,-9.9327,-0.3519602
4064511,57.24638,2.198473,-7.465649,-2.503817,0.2262601,-9.927912,-0.3268202
4064651,57.06522,2.396947,-7.740458,-2.167939,0.1939373,-9.939883,-0.3507631
4064838,57.12561,2.503817,-7.19084,-2.549618,0.1292915,-9.979388,-0.3423831
4064932,57.06522,2.229008,-7.725191,-1.938931,0.1221086,-9.997346,-0.3399888
4065150,57.06522,2.320611,-7.801527,-2.229008,0.1544315,-10.0177,-0.3292145
4065246,57.30676,2.320611,-7.679389,-2.167939,0.1951344,-9.929109,-0.3423831
4065448,57.12561,2.335878,-8,-2.030534,0.1652058,-10.00094,-0.3627345
4065574,57.12561,2.259542,-7.816794,-2.167939,0.1173201,-9.984178,-0.3579459
4065776,57.30676,2.48855,-8.229008,-2.183206,0.1424601,-9.942277,-0.3435802
4065964,57.24638,2.259542,-7.206107,-2.458015,0.1951344,-9.945868,-0.3471716
4066072,56.94444,1.969466,-7.236641,-2.320611,0.1975287,-10.00812,-0.325623
4066277,57.06522,2.442748,-7.236641,-2.10687,0.1735858,-9.968615,-0.2765402
4066464,57.06522,2.442748,-7.770992,-2.122137,0.2047115,-9.935095,-0.2789344
4066560,57.30676,2.610687,-7.419847,-2.167939,0.2442173,-10.00094,-0.3747059
4066776,57.12561,2.427481,-7.572519,-2.244275,0.2178801,-9.960235,-0.2849202
4066917,57.12561,2.183206,-7.725191,-2.091603,0.2095001,-9.975798,-0.3184402
4067089,57.12561,2.412214,-7.419847,-2.442748,0.283723,-9.926714,-0.2466116
4067183,57.12561,2.442748,-7.419847,-2.229008,0.2813287,-9.931503,-0.3268202
4067401,57.12561,2.274809,-7.389313,-2.167939,0.2406259,-9.917137,-0.3064688
4067588,57.06522,2.290076,-8.641221,-2.183206,0.1879515,-9.979388,-0.2968916
4067683,57.30676,2.21374,-8.091603,-2.412214,0.1376715,-9.987769,-0.3603402
4067886,57.06522,2.244275,-7.740458,-2.198473,0.1951344,-9.902772,-0.3555516
4068012,57.06522,2,-7.78626,-2.259542,0.1652058,-9.990163,-0.3651288
4068200,57.06522,2.290076,-8.045801,-2.152672,0.1568258,-9.962628,-0.3842831
4068401,57.24638,2.335878,-7.603054,-2.198473,0.1867544,-9.948263,-0.2849202
4068589,57.24638,2.366412,-8.167939,-2.458015,0.1412629,-10.0165,-0.3352002
4068683,57.30676,2.152672,-8.290076,-2.412214,0.2322458,-9.955446,-0.3232287
4068901,57.24638,2.458015,-7.801527,-2.21374,0.1891487,-9.963826,-0.3076659
4069090,57.00483,2.473282,-7.603054,-2.015267,0.1640087,-9.968615,-0.3375945
4069275,57.06522,2.412214,-7.832061,-2.122137,0.1891487,-9.951855,-0.3974517
4069372,57.12561,2.351145,-7.923664,-2.244275,0.1592201,-9.969811,-0.3567488
4069557,57.06522,2.030534,-7.755725,-2.229008,0.08739148,-10.03446,-0.3160459
4069760,57.06522,2.259542,-7.847328,-2.274809,0.208303,-9.994951,-0.2849202
4069885,57.30676,2.442748,-8.045801,-2.21374,0.1927401,-9.969811,-0.3280173
4070088,57.36715,2.122137,-7.068702,-2.137405,0.174783,-9.988966,-0.2621744
4070276,57.30676,2.519084,-7.08397,-2.167939,0.1628115,-9.967417,-0.3208345
4070370,57.30676,2.259542,-7.129771,-2.351145,0.2322458,-9.954248,-0.3483688
4070588,56.94444,2.152672,-7.160306,-2.244275,0.1364744,-9.960235,-0.3603402
4070684,57.12561,2.59542,-7.267176,-2.244275,0.1592201,-9.972206,-0.3615374
4070870,57.30676,2.519084,-7.740458,-2.320611,0.2011201,-9.960235,-0.317243
4071074,57.36715,2.396947,-7.389313,-2.167939,0.225063,-9.938685,-0.3340031
4071199,57.12561,2.320611,-7.557252,-2.335878,0.1137286,-9.99974,-0.3232287
4071400,57.30676,2.335878,-7.51145,-2.290076,0.2322458,-9.942277,-0.3100602
4071588,57.12561,2.366412,-7.664122,-2.229008,0.216683,-10.0177,-0.3244259
4071697,57.12561,2.381679,-8.091603,-2.198473,0.216683,-10.00812,-0.3435802
4071902,57.12561,2.21374,-7.419847,-2.259542,0.2178801,-9.978191,-0.3268202
4072088,57.06522,2.427481,-7.862596,-2.396947,0.1640087,-9.985374,-0.3519602
4072182,57.12561,2.687023,-7.847328,-2.259542,0.2202744,-9.96622,-0.3435802
4072385,57.36715,2.320611,-7.908397,-2.351145,0.1699944,-9.938685,-0.3375945
4072510,57.36715,2.122137,-7.801527,-2.244275,0.2047115,-10.00692,-0.3304116
4072713,57.42754,2.412214,-7.358778,-2.137405,0.1807687,-9.972206,-0.3651288
4072901,57.48792,2.442748,-8,-2.320611,0.1448544,-9.98298,-0.3687202
4072997,57.12561,2.320611,-7.908397,-2.167939,0.1687972,-9.980586,-0.3938602
4073213,57.54831,2.366412,-7.587786,-2.305344,0.166403,-9.942277,-0.3591431
4073400,57.12561,2.580153,-7.954198,-2.244275,0.2705545,-9.986571,-0.3399888
4073494,57.24638,2.381679,-7.816794,-2.351145,0.2406259,-9.902772,-0.3519602
4073698,57.42754,2.335878,-7.938931,-2.305344,0.250203,-9.939883,-0.3363973
4073825,57.30676,2.152672,-7.709924,-2.320611,0.1316858,-9.980586,-0.3316088
4074041,57.12561,2.519084,-8.320611,-2.381679,0.1137286,-10.0165,-0.3196373
4074213,57.12561,2.442748,-7.389313,-2.274809,0.2537944,-9.947065,-0.2525973
4074309,57.30676,2.396947,-7.709924,-2.48855,0.2430201,-9.95784,-0.3292145
4074525,57.30676,2.183206,-8.320611,-2.21374,0.2023173,-9.976995,-0.3495659
4074620,57.42754,2.381679,-7.541985,-2.21374,0.1903458,-9.960235,-0.2968916
4074822,57.36715,2.442748,-7.557252,-2.167939,0.1185172,-9.9746,-0.3052716
4074949,57.12561,2.458015,-7.740458,-2.381679,0.2933002,-9.981783,-0.2980888
4075136,57.30676,2.091603,-8.015267,-2.137405,0.2106973,-9.980586,-0.3124545
4075338,57.24638,2.274809,-7.725191,-2.320611,0.1532344,-9.987769,-0.3292145
4075525,57.54831,2.335878,-8.198473,-2.396947,0.1783744,-9.960235,-0.3579459
4075620,57.54831,2.381679,-7.557252,-2.442748,0.1364744,-9.979388,-0.3076659
4075838,57.48792,2.656489,-8.610687,-2.21374,0.1221086,-9.937489,-0.3842831
4075934,57.12561,2.564886,-7.236641,-2.167939,0.1304886,-9.994951,-0.3028773
4076151,57.30676,2.396947,-7.908397,-2.381679,0.1496429,-9.99136,-0.3148488
4076261,57.42754,2.473282,-7.679389,-2.473282,0.2202744,-9.92432,-0.3639316
4076465,57.30676,2.015267,-7.89313,-2.091603,0.1484458,-10.0596,-0.3794945
4076653,57.36715,2.335878,-7.709924,-2.320611,0.1987258,-9.976995,-0.3794945
4076760,57.48792,2.183206,-7.541985,-2.091603,0.1903458,-9.95784,-0.3340031
4076963,57.6087,2.259542,-7.572519,-2.519084,0.2346401,-9.992558,-0.3148488
4077151,57.48792,2.152672,-8.152672,-2.503817,0.216683,-9.96622,-0.2944973
4077247,57.6087,2.427481,-7.694656,-2.229008,0.1963315,-9.956643,-0.3842831
4077448,57.48792,2.183206,-7.251908,-2.21374,0.1855572,-9.986571,-0.3016802
4077573,57.30676,2.351145,-7.435114,-2.198473,0.1939373,-9.918334,-0.3651288
4077777,57.36715,2.152672,-8.305344,-2.290076,0.225063,-9.979388,-0.3471716
4077885,57.42754,2.366412,-8.061069,-2.229008,0.1807687,-9.948263,-0.283723
4078089,57.48792,2.076336,-7.938931,-2.290076,0.225063,-9.927912,-0.2633716
4078185,57.36715,2.427481,-7.61832,-2.259542,0.2466116,-9.94108,-0.3304116
4078386,57.36715,2.030534,-7.29771,-2.152672,0.2071058,-10.01171,-0.3507631
4078513,57.36715,2.259542,-7.938931,-2.442748,0.1544315,-9.942277,-0.3220316
4078714,57.48792,2.21374,-7.526718,-2.229008,0.2406259,-10.00453,-0.3890716
4078901,57.36715,2.625954,-7.725191,-2.183206,0.1879515,-9.961432,-0.3890716
4078996,57.48792,2.458015,-7.679389,-2.198473,0.166403,-9.947065,-0.3603402
4079214,57.36715,2.427481,-8.396947,-2.290076,0.1963315,-9.969811,-0.3268202
4079309,57.42754,2.259542,-7.969466,-2.183206,0.2262601,-9.962628,-0.308863
4079511,57.48792,1.923664,-7.557252,-2.229008,0.1604172,-10.00453,-0.3591431
4079636,57.48792,2.564886,-7.664122,-2.290076,0.1640087,-9.963826,-0.3447773
4079855,57.6087,2.290076,-7.816794,-2.015267,0.1795715,-9.933897,-0.3352002
4080030,57.6087,2.290076,-7.694656,-2.290076,0.166403,-10.02129,-0.3699174
4080123,57.48792,2.167939,-7.465649,-2.259542,0.199923,-9.99136,-0.3136516
4080339,57.48792,2.80916,-7.923664,-2.229008,0.191543,-9.9746,-0.4357603
4080527,57.42754,2.396947,-6.580153,-2.259542,0.2047115,-9.933897,-0.2968916
4080622,57.42754,2.259542,-6.961832,-2.305344,0.1448544,-9.993754,-0.3208345
4080825,57.36715,2.427481,-7.572519,-2.198473,0.1711915,-10.01171,-0.3196373
4080965,57.6087,2.320611,-7.816794,-2.274809,0.1484458,-9.98298,-0.3423831
4081152,57.6087,2.335878,-8.259542,-2.274809,0.1975287,-9.936292,-0.3280173
4081261,57.42754,2.274809,-7.770992,-2.137405,0.1759801,-9.98298,-0.3387916
4081464,57.54831,2.381679,-7.770992,-2.458015,0.2142887,-9.993754,-0.3818888
4081652,57.48792,2.137405,-7.29771,-2.198473,0.1687972,-9.969811,-0.3950574
4081746,57.42754,2.48855,-8.396947,-2,0.2394287,-9.939883,-0.3076659
4081964,57.42754,2.137405,-8.59542,-2.412214,0.2202744,-9.902772,-0.3040745
4082074,57.48792,2.396947,-8.244275,-2.290076,0.1963315,-9.976995,-0.3711145
4082277,57.48792,2.290076,-8.21374,-2.137405,0.2454144,-9.939883,-0.3232287
4082466,57.48792,2.305344,-8.244275,-2.244275,0.2071058,-9.981783,-0.2825259
4082653,57.42754,2.320611,-7.877862,-2.10687,0.2130916,-9.920729,-0.2956945
4082747,57.48792,2.259542,-8.167939,-2.366412,0.1448544,-9.988966,-0.4273803
4082966,57.6087,2.412214,-7.89313,-2.030534,0.1592201,-9.986571,-0.3495659
4083154,57.36715,2.305344,-7.801527,-2.320611,0.1628115,-10.00213,-0.3890716
4083249,57.48792,2.152672,-7.89313,-2.045802,0.1340801,-9.988966,-0.2968916
4083451,57.48792,2.152672,-7.877862,-2.396947,0.2095001,-9.969811,-0.2849202
4083578,57.6087,2.427481,-8.625955,-2.458015,0.1568258,-9.969811,-0.3244259
4083779,57.48792,2.290076,-7.969466,-2.305344,0.1364744,-10.00812,-0.3208345
4083982,57.48792,2.183206,-7.923664,-2.320611,0.2130916,-9.968615,-0.2944973
4084062,57.6087,2.473282,-7.969466,-2.152672,0.1245029,-9.962628,-0.3411859
4084278,57.6087,2.687023,-7.496183,-2.519084,0.2118944,-9.986571,-0.3687202
4084374,57.6087,2.534351,-7.541985,-2.534351,0.2274573,-9.979388,-0.3052716
4084575,57.48792,2.21374,-8.030535,-2.351145,0.2238659,-10.00692,-0.3052716
4084703,57.48792,2.030534,-8.167939,-2.534351,0.1089401,-10.00932,-0.3244259
4084904,57.54831,2.10687,-7.755725,-2.320611,0.1759801,-9.926714,-0.3543545
4085091,57.42754,2.274809,-7.832061,-2.122137,0.1795715,-9.931503,-0.3555516
4085186,57.6087,2.320611,-8.015267,-2.427481,0.1711915,-9.9327,-0.2729487
4085404,57.78986,2.519084,-7.725191,-2.335878,0.1735858,-9.953052,-0.3244259
4085499,57.72947,1.969466,-7.832061,-2.244275,0.2825259,-9.962628,-0.317243
4085687,57.78986,2.335878,-7.236641,-2.320611,0.2238659,-9.9746,-0.325623
4085875,57.42754,2.152672,-7.78626,-2.381679,0.1987258,-9.951855,-0.3483688
4086076,57.6087,2.320611,-8.412213,-2.305344,0.1592201,-9.959037,-0.3627345
4086203,57.6087,2.259542,-7.725191,-2.061069,0.208303,-9.939883,-0.2801316
4086404,57.54831,2.152672,-7.755725,-2.21374,0.09816577,-9.9746,-0.3747059
4086608,57.48792,2.763359,-7.938931,-2.351145,0.1328829,-9.951855,-0.3136516
4086686,57.6087,2.198473,-7.541985,-2.48855,0.2238659,-9.99136,-0.300483
4086904,57.6087,2.21374,-8.106871,-2.366412,0.1963315,-9.944672,-0.3304116
4087001,57.72947,2.458015,-7.954198,-2.045802,0.1604172,-9.996149,-0.3950574
4087201,57.42754,2.519084,-7.450382,-2.21374,0.1711915,-9.965023,-0.3028773
4087329,57.6087,2.061069,-8.351145,-2.061069,0.1975287,-9.9746,-0.3052716
4087514,57.54831,2.503817,-8.030535,-2.427481,0.1987258,-9.925517,-0.3244259
4087717,57.6087,2.274809,-7.801527,-2.396947,0.1197144,-9.99974,-0.2897087
4087908,57.6087,2.290076,-8.091603,-2.259542,0.2047115,-9.945868,-0.2873144
4087999,57.54831,2.244275,-7.648855,-2.351145,0.183163,-9.98298,-0.3519602
4088217,57.6087,2.152672,-7.343512,-2.167939,0.1400658,-9.951855,-0.3603402
4088311,57.91063,2.320611,-7.541985,-1.969466,0.1903458,-9.953052,-0.3579459
4088498,57.6087,2.473282,-7.969466,-2.061069,0.1304886,-10.00453,-0.3220316
4088716,57.72947,2.442748,-7.877862,-2.229008,0.1855572,-9.961432,-0.3052716
4088827,57.6087,2.534351,-7.801527,-2.274809,0.2226687,-9.939883,-0.317243
4089017,57.6087,2.274809,-7.526718,-2.549618,0.1903458,-9.959037,-0.3567488
4089202,57.42754,2.564886,-7.19084,-2.320611,0.174783,-9.980586,-0.3507631
4089391,57.72947,2.412214,-8.274809,-2.259542,0.1951344,-9.98298,-0.2813287
4089577,57.6087,2.503817,-8.015267,-2.167939,0.2262601,-9.969811,-0.3411859
4089766,57.54831,2.137405,-7.419847,-2.229008,0.1640087,-9.963826,-0.3543545
4089983,57.48792,2.610687,-8.030535,-2.259542,0.1975287,-9.993754,-0.3232287
4090155,57.6087,2.549618,-8.21374,-2.503817,0.1771773,-9.965023,-0.3316088
4090251,57.6087,2.564886,-7.648855,-2.045802,0.1676001,-9.979388,-0.2992859
4090467,57.6087,2.351145,-8.320611,-2.259542,0.2130916,-9.948263,-0.3950574
4090563,57.6087,2.687023,-7.832061,-2.274809,0.1652058,-9.967417,-0.408226
4090764,57.54831,2.396947,-7.847328,-2.320611,0.1711915,-9.931503,-0.3926631
4090891,57.6087,2.091603,-7.801527,-2.259542,0.2023173,-9.942277,-0.3471716
4091077,57.6087,2.274809,-7.740458,-2.030534,0.1819658,-10.00573,-0.2813287
4091295,57.72947,2.305344,-8.061069,-2.580153,0.2394287,-9.951855,-0.3495659
4091467,57.48792,2.259542,-7.954198,-2.534351,0.2130916,-10.04284,-0.3304116
4091655,57.6087,2.259542,-7.664122,-2.366412,0.216683,-9.997346,-0.2885116
4091749,57.78986,2.244275,-7.862596,-2.396947,0.1867544,-9.961432,-0.3052716
4091967,57.48792,2.137405,-7.709924,-2.152672,0.1807687,-9.912349,-0.3220316
4092155,57.72947,2.442748,-8.534351,-2.244275,0.1843601,-9.94108,-0.3316088
4092259,57.6087,2.290076,-8.229008,-2.229008,0.1676001,-9.942277,-0.3160459
4092448,57.72947,2.610687,-8.091603,-2.274809,0.225063,-9.993754,-0.3411859
4092635,57.85024,2.305344,-8.045801,-2.167939,0.2011201,-9.984178,-0.3160459
4092838,57.85024,2.366412,-7.725191,-2.21374,0.199923,-9.971008,-0.3567488
4092978,57.85024,2.061069,-8.259542,-2.351145,0.183163,-9.938685,-0.2873144
4093166,57.78986,2.503817,-7.496183,-2.167939,0.1616144,-9.961432,-0.3208345
4093354,57.72947,2.229008,-8.259542,-2.198473,0.1460515,-9.954248,-0.2873144
4093448,57.6087,2.21374,-7.709924,-2.259542,0.1400658,-9.933897,-0.3375945
4093666,57.85024,2.732824,-8.076336,-2.305344,0.2059087,-9.973403,-0.3627345
4093854,57.54831,2.244275,-8.076336,-2.259542,0.1711915,-10.0165,-0.3423831
4093948,57.6087,2.259542,-7.725191,-2.198473,0.1819658,-9.993754,-0.4058317
4094151,57.6087,2.320611,-7.954198,-2.274809,0.1496429,-10.01291,-0.3423831
4094276,57.78986,2.366412,-7.587786,-2.229008,0.2095001,-9.988966,-0.3459745
4094479,57.6087,2.427481,-8.076336,-2.152672,0.1340801,-9.98298,-0.3232287
4094667,57.78986,2.351145,-8.473283,-2.396947,0.1041515,-10.03685,-0.3340031
4094761,57.78986,2.305344,-8.122137,-2.259542,0.1209115,-9.923123,-0.3603402
4094979,57.78986,2.824428,-8.091603,-2.335878,0.1568258,-9.923123,-0.3447773
4095166,57.72947,2.21374,-8.320611,-2.122137,0.2370344,-9.9327,-0.3328059
4095262,57.48792,2.335878,-8.305344,-2.198473,0.2454144,-9.937489,-0.3627345
4095448,57.91063,2.503817,-9.068703,-1.984733,0.2214716,-10.00692,-0.3064688
4095636,57.97102,2.427481,-8.030535,-2.10687,0.2118944,-9.945868,-0.3507631
4095838,57.6087,2.412214,-8.198473,-2.320611,0.1867544,-10.01051,-0.3387916
4095965,57.54831,2.335878,-8.442748,-2.305344,0.2466116,-9.978191,-0.2956945
4096167,57.85024,2.21374,-7.633588,-2.076336,0.1879515,-9.981783,-0.2956945
4096355,57.97102,2.335878,-7.679389,-2.381679,0.2011201,-9.994951,-0.3663259
4096451,57.85024,2.458015,-8.015267,-2.274809,0.1508401,-9.979388,-0.3232287
4096667,57.85024,2.229008,-8.030535,-1.954198,0.1616144,-10.01411,-0.3543545
4096761,57.85024,2.625954,-8.625955,-2.396947,0.2573858,-9.965023,-0.3531573
4096979,57.72947,2.534351,-8.458015,-2.351145,0.2118944,-10.00932,-0.3483688
4097091,57.78986,2.366412,-8.152672,-2.259542,0.1520372,-9.953052,-0.3292145
4097292,57.48792,2.305344,-8.106871,-2.290076,0.1987258,-9.942277,-0.399846
4097480,57.91063,2.503817,-8,-2.442748,0.199923,-9.972206,-0.3471716
4097588,57.78986,2.625954,-8,-2.045802,0.1879515,-9.938685,-0.3363973
4097791,57.97102,2.641221,-8.290076,-2.290076,0.2490059,-9.943475,-0.3495659
4097979,57.6087,2.198473,-8.534351,-2.305344,0.1891487,-9.961432,-0.3471716
4098074,57.78986,2.335878,-8.198473,-2.274809,0.2478087,-9.91594,-0.3411859
4098291,57.78986,2.503817,-7.755725,-2.351145,0.2657659,-9.95784,-0.3028773
4098401,57.78986,2.519084,-7.633588,-2.198473,0.2549916,-9.929109,-0.3687202
4098619,57.85024,2.625954,-8.122137,-2.366412,0.2142887,-9.937489,-0.3304116
4098792,57.85024,2.290076,-7.541985,-2.061069,0.1951344,-9.94108,-0.3411859
4098886,57.72947,2.305344,-7.251908,-2.152672,0.199923,-10.01411,-0.3064688
4099104,57.78986,2.320611,-8.274809,-2.061069,0.174783,-9.95784,-0.3543545
4099199,57.97102,2.366412,-8.122137,-2.152672,0.2370344,-9.947065,-0.3423831
4099402,57.85024,2.473282,-8.091603,-2.198473,0.1340801,-9.960235,-0.3507631
4099527,57.85024,2.519084,-8.259542,-2.427481,0.2286544,-9.99136,-0.3842831
4099730,57.78986,2.290076,-8.259542,-2.305344,0.1879515,-9.914742,-0.3483688
4099933,57.97102,2.610687,-8.610687,-2.183206,0.1975287,-9.971008,-0.3399888
4100013,57.78986,2.503817,-8.885496,-2.167939,0.1723887,-9.963826,-0.3064688
4100230,57.91063,2.305344,-8,-2.320611,0.1280944,-9.992558,-0.3399888
4100417,57.54831,2.305344,-7.78626,-2.137405,0.2011201,-10.01291,-0.3411859
4100604,57.85024,2.305344,-8.488549,-2.335878,0.283723,-9.969811,-0.3830859
4100699,58.09179,2.427481,-7.832061,-2.335878,0.1687972,-9.96622,-0.2944973
4100902,57.91063,2.442748,-7.938931,-2.274809,0.1819658,-9.969811,-0.3160459
4101028,58.27295,2.519084,-8.274809,-2.412214,0.1652058,-10.01889,-0.2537944
4101229,57.91063,2.442748,-8.732824,-2.183206,0.1065458,-9.986571,-0.3854802
4101419,57.91063,2.320611,-8.351145,-2.320611,0.1987258,-9.990163,-0.3184402
4101512,58.09179,2.381679,-8.167939,-2.259542,0.166403,-9.944672,-0.2968916
4101729,57.6087,2.274809,-8,-2.10687,0.2154858,-9.917137,-0.3399888
4101916,57.85024,2.870229,-8.870229,-2.152672,0.2178801,-9.956643,-0.2729487
4102013,57.91063,2.152672,-8.534351,-2.351145,0.2394287,-9.918334,-0.3555516
4102214,57.85024,2.183206,-7.633588,-2.21374,0.2011201,-9.99974,-0.3292145
4102340,57.97102,2.412214,-7.496183,-2.229008,0.2466116,-9.935095,-0.3292145
4102541,57.91063,2.320611,-8.473283,-2.122137,0.2394287,-9.9746,-0.3627345
4102731,57.85024,2.442748,-8.091603,-2.290076,0.1508401,-9.963826,-0.3100602
4102826,57.97102,2.244275,-7.801527,-2.274809,0.225063,-9.978191,-0.3363973
4103041,57.91063,2.229008,-8.244275,-2.137405,0.166403,-9.925517,-0.3220316
4103229,57.78986,2.396947,-8.244275,-2.183206,0.1987258,-9.939883,-0.3208345
4103323,58.09179,2.396947,-8.824428,-2.198473,0.166403,-9.954248,-0.3771002
4103526,57.85024,2.259542,-8.641221,-2.290076,0.2286544,-9.967417,-0.3040745
4103651,57.91063,2.366412,-8.274809,-2.244275,0.1652058,-9.961432,-0.2717516
4103854,57.91063,2.534351,-8.229008,-2.351145,0.1927401,-10.00333,-0.3651288
4104042,58.0314,2.305344,-8.458015,-2.366412,0.2705545,-9.942277,-0.3579459
4104136,58.0314,2.427481,-8.519084,-2.351145,0.2023173,-9.947065,-0.3304116
4104370,57.97102,2.244275,-7.40458,-2.290076,0.1149258,-9.961432,-0.3543545
4104558,57.85024,2.580153,-8.061069,-2.335878,0.1676001,-9.980586,-0.3028773
4104714,57.91063,2.259542,-8.061069,-2.137405,0.1699944,-9.993754,-0.3507631
4104887,57.6087,2.259542,-7.923664,-2.045802,0.2047115,-9.9327,-0.3735088
4104982,57.78986,2.366412,-8.152672,-2.412214,0.233443,-9.975798,-0.2980888
4105199,57.85024,2.320611,-8.442748,-2.305344,0.1759801,-10.00213,-0.3148488
4105386,57.97102,2.564886,-8.412213,-2.290076,0.2442173,-9.920729,-0.2980888
4105480,57.97102,2.10687,-7.923664,-2.274809,0.2023173,-9.953052,-0.3304116
4105683,57.97102,2.396947,-8.351145,-2.076336,0.2430201,-9.959037,-0.250203
4105823,57.97102,2.381679,-8.198473,-2.274809,0.1711915,-9.923123,-0.3543545
4106012,58.09179,2.274809,-8.076336,-2.351145,0.2286544,-9.959037,-0.325623
4106105,58.0314,2.656489,-8.137404,-2.229008,0.2262601,-9.943475,-0.3028773
4106323,57.97102,2.259542,-8.427481,-2.229008,0.266963,-9.978191,-0.3495659
4106420,57.85024,2.625954,-8.229008,-2.198473,0.2130916,-9.936292,-0.3759031
4106605,57.91063,2.458015,-8.030535,-2.290076,0.2142887,-9.959037,-0.3459745
4106809,57.91063,2.442748,-8.351145,-2.152672,0.1735858,-9.943475,-0.292103
4106933,58.0314,2.641221,-9.022901,-2.167939,0.1711915,-9.965023,-0.3076659
4107151,57.97102,2.503817,-8.534351,-2.244275,0.1939373,-9.967417,-0.3280173
4107326,58.09179,2.183206,-7.633588,-2.244275,0.1879515,-9.925517,-0.325623
4107418,57.97102,2.290076,-7.740458,-2.396947,0.199923,-9.978191,-0.3759031
4107636,57.85024,2.274809,-7.969466,-2.290076,0.1795715,-9.978191,-0.2861173
4107730,58.0314,2.152672,-7.877862,-2.519084,0.1556287,-9.998543,-0.3136516
4107933,58.0314,2.671756,-8.137404,-2.244275,0.2118944,-9.990163,-0.3735088
4108058,57.97102,2.290076,-8.534351,-2.244275,0.1484458,-9.967417,-0.300483
4108276,57.97102,2.396947,-7.78626,-2.167939,0.1029543,-9.961432,-0.3363973
